Entity,Code,Year,Patent applications per million people
Poland,POL,1997,62.070404
Poland,POL,1998,62.25513
Poland,POL,1999,59.104603
Poland,POL,2000,62.8355
Poland,POL,2001,57.57152
Poland,POL,2002,60.501648
Poland,POL,2003,59.364624
Poland,POL,2004,62.358864
Poland,POL,2005,53.137074
Poland,POL,2006,56.55292
Poland,POL,2007,62.74829
Poland,POL,2008,65.25772
Poland,POL,2009,75.98632
Poland,POL,2010,84.19466
Poland,POL,2011,101.90931
Poland,POL,2012,115.86005
Poland,POL,2013,111.38218
Poland,POL,2014,103.678505
Poland,POL,2015,123.09665
Poland,POL,2016,112.21992
Poland,POL,2017,103.33161
Poland,POL,2018,110.78414
Poland,POL,2019,102.38249
Poland,POL,2020,106.88844
Poland,POL,2021,91.31578
Portugal,PRT,1980,9.420137
Portugal,PRT,1981,9.135793
Portugal,PRT,1982,9.281893
Portugal,PRT,1983,9.138505
Portugal,PRT,1984,9.603619
Portugal,PRT,1985,8.479977
Portugal,PRT,1986,7.674877
Portugal,PRT,1987,6.081736
Portugal,PRT,1988,5.3894315
Portugal,PRT,1989,8.595702
Portugal,PRT,1990,10.116979
Portugal,PRT,1991,10.240723
Portugal,PRT,1992,6.9329357
Portugal,PRT,1993,8.831196
Portugal,PRT,1994,10.308737
Portugal,PRT,1995,8.078853
Portugal,PRT,1996,8.545357
Portugal,PRT,1997,7.0234604
Portugal,PRT,1998,9.448637
Portugal,PRT,1999,7.927321
Portugal,PRT,2000,7.871798
Portugal,PRT,2001,10.325473
Portugal,PRT,2002,12.47645
Portugal,PRT,2003,11.951634
Portugal,PRT,2004,11.732319
Portugal,PRT,2005,15.042849
Portugal,PRT,2006,17.48669
Portugal,PRT,2007,23.712498
Portugal,PRT,2008,36.085773
Portugal,PRT,2009,54.029774
Portugal,PRT,2010,47.19524
Portugal,PRT,2011,54.084465
Portugal,PRT,2012,59.059364
Portugal,PRT,2013,61.870686
Portugal,PRT,2014,69.415985
Portugal,PRT,2015,89.3023
Portugal,PRT,2016,70.118
Portugal,PRT,2017,62.52245
Portugal,PRT,2018,64.27571
Portugal,PRT,2019,68.343575
Portugal,PRT,2020,67.49486
Portugal,PRT,2021,68.61722
Qatar,QAT,2012,1.7417172
Qatar,QAT,2013,4.696242
Qatar,QAT,2014,2.3236954
Qatar,QAT,2016,6.459132
Qatar,QAT,2017,7.4632144
Qatar,QAT,2019,14.780246
Qatar,QAT,2020,28.989159
Qatar,QAT,2021,18.76315
Romania,ROU,1980,115.68278
Romania,ROU,1981,110.99146
Romania,ROU,1982,121.19734
Romania,ROU,1983,137.76303
Romania,ROU,1984,152.2048
Romania,ROU,1985,184.79744
Romania,ROU,1986,192.4084
Romania,ROU,1987,210.07057
Romania,ROU,1988,243.51991
Romania,ROU,1989,253.35193
Romania,ROU,1990,118.611305
Romania,ROU,1991,87.604294
Romania,ROU,1992,63.919533
Romania,ROU,1993,62.117584
Romania,ROU,1994,71.84271
Romania,ROU,1995,79.83506
Romania,ROU,1996,80.94963
Romania,ROU,1997,75.72943
Romania,ROU,1998,57.714497
Romania,ROU,1999,47.214226
Romania,ROU,2000,44.69105
Romania,ROU,2001,50.966995
Romania,ROU,2002,68.015015
Romania,ROU,2003,40.835575
Romania,ROU,2004,43.679424
Romania,ROU,2005,42.96499
Romania,ROU,2006,38.40753
Romania,ROU,2007,39.601624
Romania,ROU,2008,48.447075
Romania,ROU,2009,51.74914
Romania,ROU,2010,68.25746
Romania,ROU,2011,70.67864
Romania,ROU,2012,50.95215
Romania,ROU,2013,49.690514
Romania,ROU,2014,47.81762
Romania,ROU,2015,49.203617
Romania,ROU,2016,51.009357
Romania,ROU,2017,56.05268
Romania,ROU,2018,56.485657
Romania,ROU,2019,45.478836
Romania,ROU,2020,42.407963
Romania,ROU,2021,40.372223
Russia,RUS,1992,265.88446
Russia,RUS,1993,191.99269
Russia,RUS,1994,143.18643
Russia,RUS,1995,118.28749
Russia,RUS,1996,121.58467
Russia,RUS,1997,102.12597
Russia,RUS,1998,111.42353
Russia,RUS,1999,135.17665
Russia,RUS,2000,159.46452
Russia,RUS,2001,169.73282
Russia,RUS,2002,163.1861
Russia,RUS,2003,172.61832
Russia,RUS,2004,159.54347
Russia,RUS,2005,164.74495
Russia,RUS,2006,194.92534
Russia,RUS,2007,192.60515
Russia,RUS,2008,194.13998
Russia,RUS,2009,179.2761
Russia,RUS,2010,201.0648
Russia,RUS,2011,185.25615
Russia,RUS,2012,200.17653
Russia,RUS,2013,200.02693
Russia,RUS,2014,166.89174
Russia,RUS,2015,202.35658
Russia,RUS,2016,184.7734
Russia,RUS,2017,156.7657
Russia,RUS,2018,171.43277
Russia,RUS,2019,160.44325
Russia,RUS,2020,163.57861
Russia,RUS,2021,135.19473
Rwanda,RWA,1988,0.14351174
Rwanda,RWA,2012,3.6934779
Rwanda,RWA,2014,0.4399566
Rwanda,RWA,2015,0.42955247
Rwanda,RWA,2016,0.2516951
Rwanda,RWA,2017,0.3278135
Rwanda,RWA,2018,0.4804614
Rwanda,RWA,2021,1.0482761
Saint Lucia,LCA,2016,28.466347
Saint Lucia,LCA,2017,17.012396
Saint Lucia,LCA,2018,11.29835
Samoa,WSM,1981,12.071609
Samoa,WSM,2014,4.999075
Samoa,WSM,2015,4.9558434
Samoa,WSM,2018,4.8173733
Samoa,WSM,2019,9.533797
Samoa,WSM,2021,4.6777277
San Marino,SMR,2013,332.9197
San Marino,SMR,2014,122.49273
San Marino,SMR,2015,212.78535
San Marino,SMR,2016,362.52682
San Marino,SMR,2017,413.89505
San Marino,SMR,2018,405.53848
San Marino,SMR,2019,317.34125
San Marino,SMR,2020,258.84384
San Marino,SMR,2021,204.36763
Saudi Arabia,SAU,1989,1.184788
Saudi Arabia,SAU,1990,1.5036618
Saudi Arabia,SAU,1991,2.4191935
Saudi Arabia,SAU,1992,1.7969182
Saudi Arabia,SAU,1993,1.7190764
Saudi Arabia,SAU,1994,2.5882273
Saudi Arabia,SAU,1995,2.106967
Saudi Arabia,SAU,1996,1.9521352
Saudi Arabia,SAU,1997,3.965233
Saudi Arabia,SAU,1998,3.015644
Saudi Arabia,SAU,1999,4.6535454
Saudi Arabia,SAU,2000,4.6978183
Saudi Arabia,SAU,2001,2.699309
Saudi Arabia,SAU,2002,3.4057455
Saudi Arabia,SAU,2003,2.9808216
Saudi Arabia,SAU,2004,4.118055
Saudi Arabia,SAU,2005,5.7879686
Saudi Arabia,SAU,2006,5.5454216
Saudi Arabia,SAU,2007,5.7223806
Saudi Arabia,SAU,2010,12.010766
Saudi Arabia,SAU,2011,13.829183
Saudi Arabia,SAU,2013,17.774397
Saudi Arabia,SAU,2014,23.031322
Saudi Arabia,SAU,2015,23.980106
Saudi Arabia,SAU,2016,34.5672
Saudi Arabia,SAU,2017,29.344015
Saudi Arabia,SAU,2018,35.69976
Saudi Arabia,SAU,2019,39.515965
Saudi Arabia,SAU,2020,41.011
Saudi Arabia,SAU,2021,45.412636
Serbia,SRB,2004,63.378006
Serbia,SRB,2005,49.99483
Serbia,SRB,2006,58.287254
Serbia,SRB,2007,53.511585
Serbia,SRB,2008,52.51542
Serbia,SRB,2009,43.574432
Serbia,SRB,2010,39.772686
Serbia,SRB,2011,24.873838
Serbia,SRB,2012,26.661123
Serbia,SRB,2013,28.046957
Serbia,SRB,2014,28.323896
Serbia,SRB,2015,25.086737
Serbia,SRB,2016,27.201933
Serbia,SRB,2017,24.355997
Serbia,SRB,2018,23.343727
Serbia,SRB,2019,24.189247
Serbia,SRB,2020,20.002533
Serbia,SRB,2021,20.192188
Seychelles,SYC,2020,30.468607
Singapore,SGP,1980,0.8285193
Singapore,SGP,1981,1.5792581
Singapore,SGP,1983,1.8649334
Singapore,SGP,1984,1.4640104
Singapore,SGP,1985,1.4620113
Singapore,SGP,1995,41.14052
Singapore,SGP,1996,61.023716
Singapore,SGP,1997,75.868576
Singapore,SGP,1998,79.19102
Singapore,SGP,1999,94.47491
Singapore,SGP,2000,128.10687
Singapore,SGP,2001,126.63086
Singapore,SGP,2002,149.42708
Singapore,SGP,2003,152.1328
Singapore,SGP,2004,153.8401
Singapore,SGP,2005,133.38766
Singapore,SGP,2006,142.2286
Singapore,SGP,2007,151.68028
Singapore,SGP,2008,163.86342
Singapore,SGP,2009,150.37373
Singapore,SGP,2010,176.29451
Singapore,SGP,2011,203.71596
Singapore,SGP,2012,203.48477
Singapore,SGP,2013,211.69952
Singapore,SGP,2014,238.22043
Singapore,SGP,2015,265.4019
Singapore,SGP,2016,285.5215
Singapore,SGP,2017,286.69412
Singapore,SGP,2018,279.3209
Singapore,SGP,2019,302.79288
Singapore,SGP,2020,312.70847
Singapore,SGP,2021,371.1333
Slovakia,SVK,1993,52.954712
Slovakia,SVK,1994,46.38695
Slovakia,SVK,1995,50.16786
Slovakia,SVK,1996,36.290134
Slovakia,SVK,1997,41.610233
Slovakia,SVK,1998,39.513844
Slovakia,SVK,1999,39.473537
Slovakia,SVK,2000,43.795185
Slovakia,SVK,2001,45.73454
Slovakia,SVK,2002,48.16891
Slovakia,SVK,2003,39.08159
Slovakia,SVK,2004,40.020252
Slovakia,SVK,2005,28.84898
Slovakia,SVK,2006,35.919983
Slovakia,SVK,2007,44.468243
Slovakia,SVK,2008,31.045319
Slovakia,SVK,2009,32.674847
Slovakia,SVK,2010,43.40223
Slovakia,SVK,2011,41.4939
Slovakia,SVK,2012,31.067507
Slovakia,SVK,2013,33.989773
Slovakia,SVK,2014,38.939594
Slovakia,SVK,2015,42.03694
Slovakia,SVK,2016,40.5097
Slovakia,SVK,2017,33.644455
Slovakia,SVK,2018,39.84012
Slovakia,SVK,2019,37.769424
Slovakia,SVK,2020,37.737045
Slovakia,SVK,2021,26.80253
Slovenia,SVN,1991,10.502998
Slovenia,SVN,1992,94.16489
Slovenia,SVN,1993,139.07396
Slovenia,SVN,1994,143.75883
Slovenia,SVN,1995,157.79909
Slovenia,SVN,1996,144.82347
Slovenia,SVN,1997,133.94054
Slovenia,SVN,1998,145.33498
Slovenia,SVN,1999,131.61577
Slovenia,SVN,2000,154.35474
Slovenia,SVN,2001,151.09987
Slovenia,SVN,2002,150.41138
Slovenia,SVN,2003,155.3314
Slovenia,SVN,2004,171.25586
Slovenia,SVN,2005,171.95924
Slovenia,SVN,2006,143.00891
Slovenia,SVN,2007,164.01387
Slovenia,SVN,2008,148.91289
Slovenia,SVN,2009,182.8728
Slovenia,SVN,2010,215.7589
Slovenia,SVN,2011,228.95078
Slovenia,SVN,2018,122.95711
Slovenia,SVN,2020,110.349075
Slovenia,SVN,2021,105.30914
Somalia,SOM,1984,0.15555997
South Africa,ZAF,1980,104.746605
South Africa,ZAF,1981,109.36103
South Africa,ZAF,1982,95.42836
South Africa,ZAF,1983,129.50795
South Africa,ZAF,1984,114.301605
South Africa,ZAF,1985,115.60383
South Africa,ZAF,1986,130.73335
South Africa,ZAF,1987,131.86452
South Africa,ZAF,1988,125.491646
South Africa,ZAF,1989,129.55298
South Africa,ZAF,1990,26.824543
South Africa,ZAF,1991,24.539495
South Africa,ZAF,1992,20.921926
South Africa,ZAF,1993,20.87897
South Africa,ZAF,1994,21.248001
South Africa,ZAF,1995,19.824184
South Africa,ZAF,1996,16.77636
South Africa,ZAF,1997,7.7736936
South Africa,ZAF,1998,4.326768
South Africa,ZAF,1999,2.9531138
South Africa,ZAF,2000,18.97806
South Africa,ZAF,2001,20.308283
South Africa,ZAF,2002,20.470886
South Africa,ZAF,2003,19.010174
South Africa,ZAF,2004,19.51362
South Africa,ZAF,2005,20.266706
South Africa,ZAF,2006,17.320597
South Africa,ZAF,2007,18.108562
South Africa,ZAF,2008,16.82494
South Africa,ZAF,2009,15.890655
South Africa,ZAF,2010,15.684686
South Africa,ZAF,2011,12.378478
South Africa,ZAF,2012,11.304778
South Africa,ZAF,2013,11.668144
South Africa,ZAF,2014,14.425799
South Africa,ZAF,2015,15.672506
South Africa,ZAF,2016,12.294892
South Africa,ZAF,2017,12.631178
South Africa,ZAF,2018,11.209117
South Africa,ZAF,2019,9.515357
South Africa,ZAF,2020,8.94945
South Africa,ZAF,2021,29.332092
South Asia (WB),WB_SA,1980,1.6010025
South Asia (WB),WB_SA,1981,1.3468363
South Asia (WB),WB_SA,1982,1.3958726
South Asia (WB),WB_SA,1983,0.064706795
South Asia (WB),WB_SA,1984,1.2202356
South Asia (WB),WB_SA,1985,1.1581453
South Asia (WB),WB_SA,1986,1.1221951
South Asia (WB),WB_SA,1987,1.1087664
South Asia (WB),WB_SA,1988,1.116444
South Asia (WB),WB_SA,1989,1.1174186
South Asia (WB),WB_SA,1990,1.2089249
South Asia (WB),WB_SA,1991,1.3120036
South Asia (WB),WB_SA,1992,1.2998137
South Asia (WB),WB_SA,1993,1.2221378
South Asia (WB),WB_SA,1994,1.5418065
South Asia (WB),WB_SA,1995,1.5264586
South Asia (WB),WB_SA,1996,1.5261798
South Asia (WB),WB_SA,1997,1.7798681
South Asia (WB),WB_SA,1998,1.9959612
South Asia (WB),WB_SA,1999,1.99133
South Asia (WB),WB_SA,2000,1.934229
South Asia (WB),WB_SA,2001,2.075945
South Asia (WB),WB_SA,2002,2.2719746
South Asia (WB),WB_SA,2003,2.7868335
South Asia (WB),WB_SA,2004,3.2090185
South Asia (WB),WB_SA,2005,3.75904
South Asia (WB),WB_SA,2006,4.353463
South Asia (WB),WB_SA,2007,4.74783
South Asia (WB),WB_SA,2008,4.876081
South Asia (WB),WB_SA,2009,5.2751207
South Asia (WB),WB_SA,2010,6.407067
South Asia (WB),WB_SA,2011,6.263433
South Asia (WB),WB_SA,2012,6.5538607
South Asia (WB),WB_SA,2013,7.4777145
South Asia (WB),WB_SA,2014,8.053483
South Asia (WB),WB_SA,2015,8.494376
South Asia (WB),WB_SA,2016,8.857883
South Asia (WB),WB_SA,2017,9.864419
South Asia (WB),WB_SA,2018,10.702477
South Asia (WB),WB_SA,2019,12.577449
South Asia (WB),WB_SA,2020,14.726045
South Korea,KOR,1980,32.551865
South Korea,KOR,1981,34.062225
South Korea,KOR,1982,39.566345
South Korea,KOR,1983,40.064743
South Korea,KOR,1984,49.42341
South Korea,KOR,1985,66.21617
South Korea,KOR,1986,88.3202
South Korea,KOR,1987,117.03033
South Korea,KOR,1988,135.51822
South Korea,KOR,1989,165.37477
South Korea,KOR,1990,211.85332
South Korea,KOR,1991,306.10428
South Korea,KOR,1992,364.61127
South Korea,KOR,1993,485.33047
South Korea,KOR,1994,639.6285
South Korea,KOR,1995,1313.4635
South Korea,KOR,1996,1502.5916
South Korea,KOR,1997,1465.8053
South Korea,KOR,1998,1093.1049
South Korea,KOR,1999,1200.6433
South Korea,KOR,2000,1549.3284
South Korea,KOR,2001,1556.1272
South Korea,KOR,2002,1607.103
South Korea,KOR,2003,1885.7509
South Korea,KOR,2004,2188.9453
South Korea,KOR,2005,2535.833
South Korea,KOR,2006,2590.43
South Korea,KOR,2007,2643.6191
South Korea,KOR,2008,2591.27
South Korea,KOR,2009,2582.0642
South Korea,KOR,2010,2659.8196
South Korea,KOR,2011,2764.1829
South Korea,KOR,2012,2950.925
South Korea,KOR,2013,3172.3481
South Korea,KOR,2014,3233.1785
South Korea,KOR,2015,3278.941
South Korea,KOR,2016,3190.7656
South Korea,KOR,2017,3097.3147
South Korea,KOR,2018,3151.3196
South Korea,KOR,2019,3315.0505
South Korea,KOR,2020,3481.6763
South Korea,KOR,2021,3597.5789
Spain,ESP,1980,50.038456
Spain,ESP,1981,45.49953
Spain,ESP,1982,43.33174
Spain,ESP,1983,39.24391
Spain,ESP,1984,46.542736
Spain,ESP,1985,55.86242
Spain,ESP,1986,42.737232
Spain,ESP,1987,44.46189
Spain,ESP,1988,46.84404
Spain,ESP,1989,53.7502
Spain,ESP,1990,57.065933
Spain,ESP,1991,55.329754
Spain,ESP,1992,53.016415
Spain,ESP,1993,55.00332
Spain,ESP,1994,54.008804
Spain,ESP,1995,51.530495
Spain,ESP,1996,57.00698
Spain,ESP,1997,55.84488
Spain,ESP,1998,56.45952
Spain,ESP,1999,60.390907
Spain,ESP,2000,66.80164
Spain,ESP,2001,61.88432
Spain,ESP,2002,66.68829
Spain,ESP,2003,66.67829
Spain,ESP,2004,66.88894
Spain,ESP,2005,69.63987
Spain,ESP,2006,70.0718
Spain,ESP,2007,72.23592
Spain,ESP,2008,79.03538
Spain,ESP,2009,77.561935
Spain,ESP,2010,76.56156
Spain,ESP,2011,73.38045
Spain,ESP,2012,69.82653
Spain,ESP,2013,64.92977
Spain,ESP,2014,63.559048
Spain,ESP,2015,60.294292
Spain,ESP,2016,59.08545
Spain,ESP,2017,46.530872
Spain,ESP,2018,32.598
Spain,ESP,2019,27.335335
Spain,ESP,2020,30.215738
Spain,ESP,2021,27.569448
Sri Lanka,LKA,1980,0.7408418
Sri Lanka,LKA,1981,0.3973664
Sri Lanka,LKA,1982,0.78500295
Sri Lanka,LKA,1983,1.0397176
Sri Lanka,LKA,1984,1.0361446
Sri Lanka,LKA,1985,1.8013203
Sri Lanka,LKA,1986,1.6527606
Sri Lanka,LKA,1987,2.5759308
Sri Lanka,LKA,1988,1.6170541
Sri Lanka,LKA,1989,1.72323
Sri Lanka,LKA,1990,1.4065164
Sri Lanka,LKA,1991,2.002992
Sri Lanka,LKA,1992,2.1506295
Sri Lanka,LKA,1993,2.8779652
Sri Lanka,LKA,1994,2.083843
Sri Lanka,LKA,1995,4.327016
Sri Lanka,LKA,1996,2.7925131
Sri Lanka,LKA,1997,4.438794
Sri Lanka,LKA,1998,2.9038498
Sri Lanka,LKA,1999,6.28143
Sri Lanka,LKA,2000,3.680081
Sri Lanka,LKA,2001,6.122336
Sri Lanka,LKA,2002,6.210317
Sri Lanka,LKA,2003,4.761542
Sri Lanka,LKA,2004,5.973833
Sri Lanka,LKA,2005,7.3702087
Sri Lanka,LKA,2006,7.5175366
Sri Lanka,LKA,2007,7.368533
Sri Lanka,LKA,2008,9.743386
Sri Lanka,LKA,2009,9.731922
Sri Lanka,LKA,2010,10.776332
Sri Lanka,LKA,2011,9.234117
Sri Lanka,LKA,2013,15.933932
Sri Lanka,LKA,2015,10.395803
Sri Lanka,LKA,2016,13.201942
Sri Lanka,LKA,2017,12.911947
Sri Lanka,LKA,2018,15.828334
Sri Lanka,LKA,2019,16.328028
Sri Lanka,LKA,2020,16.10475
Sri Lanka,LKA,2021,12.005777
Sub-Saharan Africa (WB),WB_SSA,1980,8.0546875
Sub-Saharan Africa (WB),WB_SSA,1981,8.444383
Sub-Saharan Africa (WB),WB_SSA,1982,7.410587
Sub-Saharan Africa (WB),WB_SSA,1983,10.089019
Sub-Saharan Africa (WB),WB_SSA,1984,8.945257
Sub-Saharan Africa (WB),WB_SSA,1985,9.114197
Sub-Saharan Africa (WB),WB_SSA,1986,10.272584
Sub-Saharan Africa (WB),WB_SSA,1987,10.420065
Sub-Saharan Africa (WB),WB_SSA,1988,10.014531
Sub-Saharan Africa (WB),WB_SSA,1989,10.21299
Sub-Saharan Africa (WB),WB_SSA,1990,2.2539167
Sub-Saharan Africa (WB),WB_SSA,1991,2.1209
Sub-Saharan Africa (WB),WB_SSA,1992,1.7554889
Sub-Saharan Africa (WB),WB_SSA,1993,1.8247052
Sub-Saharan Africa (WB),WB_SSA,1994,1.7079834
Sub-Saharan Africa (WB),WB_SSA,1995,1.6851609
Sub-Saharan Africa (WB),WB_SSA,1996,1.4823184
Sub-Saharan Africa (WB),WB_SSA,1997,0.6806033
Sub-Saharan Africa (WB),WB_SSA,1998,0.42892298
Sub-Saharan Africa (WB),WB_SSA,1999,0.33320406
Sub-Saharan Africa (WB),WB_SSA,2000,1.3918148
Sub-Saharan Africa (WB),WB_SSA,2001,1.4236939
Sub-Saharan Africa (WB),WB_SSA,2002,1.4749628
Sub-Saharan Africa (WB),WB_SSA,2003,1.403193
Sub-Saharan Africa (WB),WB_SSA,2004,1.4393929
Sub-Saharan Africa (WB),WB_SSA,2005,1.4416445
Sub-Saharan Africa (WB),WB_SSA,2006,1.1668985
Sub-Saharan Africa (WB),WB_SSA,2007,1.2421608
Sub-Saharan Africa (WB),WB_SSA,2008,1.556711
Sub-Saharan Africa (WB),WB_SSA,2009,1.4005903
Sub-Saharan Africa (WB),WB_SSA,2010,1.3200448
Sub-Saharan Africa (WB),WB_SSA,2011,1.3050172
Sub-Saharan Africa (WB),WB_SSA,2012,1.0360113
Sub-Saharan Africa (WB),WB_SSA,2013,1.265402
Sub-Saharan Africa (WB),WB_SSA,2014,1.1272985
Sub-Saharan Africa (WB),WB_SSA,2015,1.4776868
Sub-Saharan Africa (WB),WB_SSA,2016,1.410492
Sub-Saharan Africa (WB),WB_SSA,2017,1.3765775
Sub-Saharan Africa (WB),WB_SSA,2018,1.7747796
Sub-Saharan Africa (WB),WB_SSA,2019,1.5316212
Sub-Saharan Africa (WB),WB_SSA,2020,1.5688416
Sudan,SDN,1983,0.36630479
Sudan,SDN,1999,0.07371747
Sudan,SDN,2000,0.21569742
Sudan,SDN,2001,0.035067085
Sudan,SDN,2002,0.068425834
Sudan,SDN,2003,0.20069551
Sudan,SDN,2004,0.13090445
Sudan,SDN,2005,0.19192357
Sudan,SDN,2006,0.093772165
Sudan,SDN,2007,0.09156354
Sudan,SDN,2008,10.111831
Sudan,SDN,2009,9.603949
Sudan,SDN,2010,7.11575
Sudan,SDN,2011,6.889719
Sudan,SDN,2013,7.119067
Sudan,SDN,2015,6.6709256
Sudan,SDN,2016,6.883198
Sudan,SDN,2017,6.5785923
Sudan,SDN,2018,7.8904657
Sudan,SDN,2019,5.225237
Sudan,SDN,2020,3.2699833
Sweden,SWE,1980,494.07193
Sweden,SWE,1981,470.40427
Sweden,SWE,1982,490.91544
Sweden,SWE,1983,514.22534
Sweden,SWE,1984,476.09308
Sweden,SWE,1985,459.85898
Sweden,SWE,1986,440.27185
Sweden,SWE,1987,419.27628
Sweden,SWE,1988,386.41666
Sweden,SWE,1989,370.54202
Sweden,SWE,1990,363.13354
Sweden,SWE,1991,366.00473
Sweden,SWE,1992,379.66943
Sweden,SWE,1993,431.26382
Sweden,SWE,1994,450.1896
Sweden,SWE,1995,446.47415
Sweden,SWE,1996,464.99277
Sweden,SWE,1997,466.87442
Sweden,SWE,1998,448.76416
Sweden,SWE,1999,467.60657
Sweden,SWE,2000,476.09875
Sweden,SWE,2001,441.3239
Sweden,SWE,2002,376.24826
Sweden,SWE,2003,337.67834
Sweden,SWE,2004,307.77676
Sweden,SWE,2005,279.3045
Sweden,SWE,2006,269.3683
Sweden,SWE,2007,276.23245
Sweden,SWE,2008,276.4751
Sweden,SWE,2009,235.09131
Sweden,SWE,2010,234.16193
Sweden,SWE,2011,212.08116
Sweden,SWE,2012,240.35194
Sweden,SWE,2013,242.90707
Sweden,SWE,2014,204.61813
Sweden,SWE,2015,207.97646
Sweden,SWE,2016,204.77502
Sweden,SWE,2017,198.05725
Sweden,SWE,2018,180.63503
Sweden,SWE,2019,175.3108
Sweden,SWE,2020,170.37813
Sweden,SWE,2021,170.02997
Switzerland,CHE,1980,640.72455
Switzerland,CHE,1981,584.19214
Switzerland,CHE,1982,601.5982
Switzerland,CHE,1983,594.6619
Switzerland,CHE,1984,526.7108
Switzerland,CHE,1985,493.17157
Switzerland,CHE,1986,491.8418
Switzerland,CHE,1987,503.88794
Switzerland,CHE,1988,490.79486
Switzerland,CHE,1989,488.49753
Switzerland,CHE,1990,444.79065
Switzerland,CHE,1991,433.6779
Switzerland,CHE,1992,446.23093
Switzerland,CHE,1993,432.24063
Switzerland,CHE,1994,433.67014
Switzerland,CHE,1995,410.4713
Switzerland,CHE,1996,354.0799
Switzerland,CHE,1997,339.6857
Switzerland,CHE,1998,284.8101
Switzerland,CHE,1999,268.19742
Switzerland,CHE,2000,289.9398
Switzerland,CHE,2001,257.1283
Switzerland,CHE,2002,250.79779
Switzerland,CHE,2003,249.489
Switzerland,CHE,2004,235.73592
Switzerland,CHE,2005,220.919
Switzerland,CHE,2006,232.49805
Switzerland,CHE,2007,224.07281
Switzerland,CHE,2008,208.42935
Switzerland,CHE,2009,217.46342
Switzerland,CHE,2010,207.28676
Switzerland,CHE,2011,201.83514
Switzerland,CHE,2012,185.07262
Switzerland,CHE,2013,188.51956
Switzerland,CHE,2014,180.73799
Switzerland,CHE,2015,178.33003
Switzerland,CHE,2016,174.6018
Switzerland,CHE,2017,158.1904
Switzerland,CHE,2018,150.68715
Switzerland,CHE,2019,159.64493
Switzerland,CHE,2020,160.21918
Switzerland,CHE,2021,147.96866
Syria,SYR,1980,0.66981757
Syria,SYR,1981,0.7559241
Syria,SYR,1982,0.4178632
Syria,SYR,1992,3.9594874
Syria,SYR,1993,5.943887
Syria,SYR,1994,4.71546
Syria,SYR,1995,8.82546
Syria,SYR,1996,7.058148
Syria,SYR,1997,7.523897
Syria,SYR,1998,3.4133117
Syria,SYR,1999,5.361084
Syria,SYR,2000,14.845634
Syria,SYR,2001,11.084174
Syria,SYR,2002,10.4761
Syria,SYR,2003,11.906561
Syria,SYR,2004,11.179659
Syria,SYR,2005,5.5809236
Syria,SYR,2006,6.3146033
Syria,SYR,2015,10.193251
Syria,SYR,2017,6.2419806
Syria,SYR,2018,5.261049
Syria,SYR,2019,5.9449134
Syria,SYR,2020,3.6105492
Syria,SYR,2021,4.7159257
Tajikistan,TJK,1993,0.8733635
Tajikistan,TJK,1994,4.119911
Tajikistan,TJK,1995,5.8837533
Tajikistan,TJK,1996,4.945172
Tajikistan,TJK,1997,3.7460327
Tajikistan,TJK,1998,5.9905477
Tajikistan,TJK,1999,6.120769
Tajikistan,TJK,2000,7.1602063
Tajikistan,TJK,2001,12.953818
Tajikistan,TJK,2002,5.9709086
Tajikistan,TJK,2003,4.5054684
Tajikistan,TJK,2004,4.7124333
Tajikistan,TJK,2005,4.332305
Tajikistan,TJK,2006,3.6839895
Tajikistan,TJK,2009,1.4685798
Tajikistan,TJK,2010,0.9147767
Tajikistan,TJK,2011,0.51119614
Tajikistan,TJK,2012,0.37434098
Tajikistan,TJK,2013,0.24340601
Tajikistan,TJK,2019,0.10493217
Tanzania,TZA,1983,0.047438614
Tanzania,TZA,2015,0.01922302
Thailand,THA,1980,0.28477532
Thailand,THA,1981,0.55822915
Thailand,THA,1982,0.8422014
Thailand,THA,1983,0.99125814
Thailand,THA,1984,0.99287343
Thailand,THA,1985,1.0940756
Thailand,THA,1986,1.1723826
Thailand,THA,1987,1.3058313
Thailand,THA,1988,1.4725429
Thailand,THA,1989,0.79852986
Thailand,THA,1990,1.3336176
Thailand,THA,1991,1.4378809
Thailand,THA,1992,1.1852359
Thailand,THA,1993,1.9161026
Thailand,THA,1994,2.5746276
Thailand,THA,1995,2.453542
Thailand,THA,1996,3.387847
Thailand,THA,1997,4.0510774
Thailand,THA,1998,7.785753
Thailand,THA,1999,11.846088
Thailand,THA,2000,8.903657
Thailand,THA,2001,8.389481
Thailand,THA,2002,9.569536
Thailand,THA,2003,12.363538
Thailand,THA,2004,12.512978
Thailand,THA,2005,13.496438
Thailand,THA,2006,15.623196
Thailand,THA,2007,14.082955
Thailand,THA,2008,13.339282
Thailand,THA,2009,15.046738
Thailand,THA,2010,17.702097
Thailand,THA,2011,13.433379
Thailand,THA,2012,14.689766
Thailand,THA,2013,22.506943
Thailand,THA,2014,14.327144
Thailand,THA,2015,14.587304
Thailand,THA,2016,15.495378
Thailand,THA,2017,13.757693
Thailand,THA,2018,12.665308
Thailand,THA,2019,12.094135
Thailand,THA,2020,12.046093
Thailand,THA,2021,12.087442
Trinidad and Tobago,TTO,1980,6.240283
Trinidad and Tobago,TTO,1982,8.711355
Trinidad and Tobago,TTO,1992,10.222746
Trinidad and Tobago,TTO,1993,22.648005
Trinidad and Tobago,TTO,1994,10.090496
